NewsText,Theme,Source
4775,""" Yace ""Alryt, ohk"" daga haka ya rufe kofar ya dawo yana kallonta yace ""Ohk, Ya sunan ki?"" Da kamar baxata ce komai ba, sai kuma ta d'an kallesa a takaice tace ""Zahrah!"" Buda ido yayi yana murmushi yace ""Ohk Zahra, you wait for me here, xanje in yi attending ma patient downstairs, yanxun nan xan dawo sai mu je ki ba captain hakuri mu maida ki gida!"" Tace ""Who's that?"" Wara ido yayi yace ""Ur helper"" ajiyar xuciya ta sauke tace ""Ohk, make it fast plss ina son ganin sisters dina, and am feeling heat in here"" gyada mata kai yayi yana murmushi ya kara Ac dake office din ya nufi kofar ya fita ya kullo daga waje, tana nan xaune office din har bayan kusan awa daya duk ta kagu ya dawo bini bini xata kalli agogo, can ta mike ta nufi kofa ta murda ta ji a rufe ji tayi kamar ta rusa ihu ga shi hankalinta yaki kwanciya, kuka ta saki daga karshe ta koma ta xauna, bude office din taji ana yi ta mike da sauri wata nurse ta shigo rike da ledan eatry, karasowa tayi ta ajiye ledan tace ""Dr yace a kawo maki abinci"" da sauri tace ""Where is he?"" Nurse din tace ""He's at the theatre, but ya kusa fitowa"" daga haka ta juya ta fita ta bi ta da kallo, komawa tayi a sanyaye ta xauna, junaid ne ya fado mata, ta turo baki tace ""He started everything, he's just rude"" ledan abincin ta dauka ta bude ta tsura ma fried rice da naman ido, girgixa kai tayi coz bata cin abinci ba na gidansu ba, mayarwa tayi ta rufe, gajiya tayi da xama ta jinginar da kanta jikin kujera lokaci daya bacci ya dauketa, sha biyu saura El-ameen ya shigo office din, kallonta ya tsaya yi daga bakin kofa can ya karaso ya iso gabanta ya durkusa yana kallon kyakkyawan fuskarta, jasmine d'in then yake tunawa yayi murmushi yana naxarin yanda xata dauki labarin abinda ya sameta, da kamar ya tasheta ta gyara kwanciya sai kuma ya fasa don kar ta basa nasa tsaraban marin, he will just like to know who she is da take da tsiwa haka",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4776, Mikewa yayi ya shiga bedroom don yin wanka,News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4777," Ko da ya fito daga dakin masallaci ya fita yin sllhn Azahar, yana dawowa ya sameta har lokacin tana bacci, kujerar ya shiga bugawa a hankali ta bude ido da sauri ya koma baya yace ""Amm tashi kiyi sllh"" gyara xaman ta tayi tana masa wani kallo tace ""You kept me waiting"" yace ""Sorry plss"" mikewa tayi ya nuna mata daki yace ""Akwai toilet a ciki"" bata ce komai ba ta shiga bedroom din, ba a dau lokaci ba ta fito yace ""me yasa baki ci abincin fa?"" Girgixa kai tayi tace ""Abincin gidanmu kawai nake ci"" xaro ido yayi yana kallonta, sosai ta basa dariya sai dai ya dake bai yi ba, kallon jikinta tayi tace ""But",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4778,""" Sai kuma tayi shiru, yace ""But what?"" A hankali tace ""Ba kayan nan ne jikina ba"" murmushi yayi yace ""Yea, nurses ne suka canxa maki, you have being here for three dayz,"" kan ta ce komai ya mike da sauri ya dauko hijab dinta dake daki ya mika mata, karba tayi ya shimfida mata darduma tace ""Idan na gama xa mu wuce koh?"" Kai ya gyada mata, ta hau darduman ta tada sllh, kallonta kawai yake har ta idar, ta jima xaune kan darduman kafin ta mike ta dauke tana kallonsa tace ""Na gama"" mikewa yayi ya mika mata makullin motarsa yace ""Go out, look for parking space and wait for me there"" karba tayi ta fita, bayan kusan minti biyar ya bi bayanta, tsaye ya ganta a gun ya karasa ya karba makullin sannan ya nufi gun motarsa tana biye da shi, front seat ta bude ta shiga bayan ya tada motar, cikin minti sha biyar suka isa gidan junaid, kallonta yayi xai yi magana tace ""Call him fast plss"" buda ido yayi yace ""No, we are going in"" hade rai tayi tace ""No ni baxan shiga ba,"" kallonta ya tsaya yi yace ""Why?"" Tace ""I just can't, pls ni dai ka taimaka ka ban kudin transport in fita in nemi park idan naje gida in'sha Allah I am sending you back ur money, give me ur account number"" xaro ido tayi tace ""Ohh My phone??"" Lokaci daya ya ji ransa ya baci, ya tsura mata ido yana kallo, how can she be this rude, who is she da xata dinga fadin kudi haka, cire glass din idonsa yayi yace ""Amma hakan bai dace da ke ba Zahrah",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4779,""" Wani kallo ta watsa masa tace ""I just want to be home"" bude motar yayi ya fice ya bar ta, bin sa tayi da kallo can ta bude motar ta fita ta bi bayansa, a hankali ya murda kofar parlon ya shiga, kwance ya ga junaid kan doguwar kujera idonsa lumshe, ya juya ya kalleta ya ga ita ma leko sa take, karasawa yayi parlon ta bi bayansa, dukawa yayi kusa da shi yana kallonsa, lokaci daya ya bude idonsa da ya kada yana kallonsa, El-ameen yace ""Sleeping?"" Bai jira cewarsa ba ya dafa kansa ya ji xafi, mikewa xaune junaid yayi ya rike kansa cikin sanyin murya yace ""I regret everything frnd, you told me this from the very beginning, I",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4780,""" El-ameen yace ""Don't say that man, One never knows where his or her reward lies",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4781,""" Girgixa kai junaid yayi xuciyarsa na bugawa yace ""Allah am regretting"" Zahrah da ke tsaye daga bakin kofa ta karaso cikin parlon kamar me tausayin kasa, kallonta El-ameen yayi don yasan junaid bai san tare suke ba, durkusawa tayi d'an nesa da su tana kallon Junaid, cikin sanyayyan muryarta tace ""I",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4782,"i am sorry!"" Dago kai yayi da sauri yana kallonta, ta sunkuyar dai kai tace ""Kayi hakuri, but you started it 1st"" wani kallo ya jefa mata, ta turo baki ta mike tana kallon El-ameen tace ""Is that all?"" Murmushi El-ameen yayi yace ""toh bai ji abinda kika ce ba"" Kallon junaid tayi tace ""I said am sorry"" da kamar baxai ce komai ba, sai kuma ya mike yace ""Sorry for ur self"" daga haka ya nufi stairs, xaro ido tayi ta bi sa da kallo har ya haura sama, ta kalli El-ameen tace ""You see! He's just rude"" murmushi El-ameen yayi yace ""And you too!"" Tabe baki tayi tace ""Dan Allah ka kai ni park xan gane hanya"" kamar xata yi kuka ta kare maganar, El-ameen yace ""Ohk, xauna ina xuwa"" sama ya tafi, ta dinga bin parlon da kallo, babban hotonsa dake manne parlon yana sanye da uniform hannunsa rike da hula ta tsura ma ido, can ta karasa gun hoton tana kallo kamar me naxari, Tsaye El-ameen ya same junaid a daki yace ""Look junaid Kaga dai ta baka hakuri, plss ka sa lokacin da xa ka kaita gida I will escort you"" girgixa kai yayi yace ""Ni babu inda xan je"" hade rai El-ameen yayi yace ""Stop this Malam, it's ur responsibility naga",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4783,""" Xaunawa junaid yayi yace ""Leave me plss Ahmad, am going no where, ka bar ni in fara tunanin yanda xan gyara duk abinda na bata a kan yarinyar nan, you can take her home frnd duk daya ne"" tausayinsa El-ameen ya ji, bai kuma cewa komai ba ya juya ya fita, tsaye ya ganta bakin kofa ta wani hade rai, El-ameen bai kalleta ba ya fita ta bi bayansa, suna tafiya tace ""baxai kai ni gidan ba koh?"" El-ameen yace ""Yess"" tsaki tayi tace ""Da na sani baxan xo basa hakurin bama"" El-ameen bai tanka ta ba ya shiga mota ita ma ta shiga, sai da suka kama hanya sannan tace ""Toh ina xa mu yanxu"" bai kulata ba har ya iso gidansa, parking yayi ya fita ita ma ta fito a fusace tace ""What's this please"" da kamar baxai ce komai ba sai kuma ya kalleta yace ""sai na shirya xan tafi dake ai koh? I have to fuel my car and put things in order, so dole sai na xo gida"" tace ""Ohk"" cikin gidan ya nufa ta bi sa, Hafsat na kitchen jin shigowarsu parlor ta fito, Sannu da xuwa tayi masa ya amsa ya tafi sama, ta karasa kusa da Zahrah tana murmushi tace ""Welcome Jewel"" kallonta kawai Zahrah take irin kallon mamakin nan da yayi kama da na rainin hankali, still Hafsat tayi tana kallonta, El-ameen ya sauko yace ""Hey, Meet my wife Hafsat!"" Murmushi Zahrah tayi tace ""Ohh sorry, it's nyc meeting you sis Hafsat!"" Kasa cewa komai Hafsat tayi El-ameen yayi murmushi yace mata xa muyi waya anjima, daga haka ya fita Zahrah tace ma Hafsat sai anjima ta fita ita ma",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4784," Sai da suka dau hanya tace ""Why was she staring at me that way?"" Da kamar baxai ce komai ba sai kuma yace ""Coz you look new to her, and perhaps rude"" xaro ido tayi tace ""Did she know me before?"" Gyada mata kai yayi yace ""Yeah"" tabe baki tayi ta maida kanta jikin kujera tace ""I've never come across a being like her all my life"" murmushi yayi ya kalli agogon hannunsa yaga daya da wani abu, yace ""Kika ce bauchi koh?"" Kai ta gyada masa yace ""Where in bauchi?"" Ta kada kai tace ""Idan mun je xan gane hanya"" bai kuma cewa komai ba ya dau wayarsa yayi dialing number Dad dinsa yana dagawa yace masa xai d'an je Kano wani aiki ya dawo, suna gama waya ya kira Ummi ma ya gaya mata haka, ajiye wayar yayi ya maida hankalinsa kan driving din da yake, ba su yi nisa da fara tafiya ba tace ""Am Hungry!"" Ba tare da ya kalleta ba yace ""Ke da baki cin abinci idan ba na gidan ku ba"" tace ""Ohh yes, soft drink kawai nake so yanxu"" murmushi yayi yace ""Toh shi daga gidan ku aka yo shi kenan"" bata kuma ce masa komai ba, yayi parking ya fita wani shopping mall ya siyo mata drink da snack, karba tayi tace ""Thank you"" karfe hudu saura suka shigo Kano, ya kalleta yace ""Where is this?"" Bude hannu tayi alamar bata sani ba, yace ""Kano!"" Ana kiraye kirayen isha suka shigo bauchi, yace ""kin san ina ne nan?"" Gyada masa kai tayi yace ""Toh mun yi sauri ko ba mu yi ba?"" Hannu ta buda masa alamar bata sani ba, yace ""Uhm to wani anguwa ku ke?"" Tace ""Kawai ka dinga tafiya xan dinga nuna maka"" yace ""Ohk""      *Captain Ahmad Junaid*?    _By Khaleesat Haiydar_???    73",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4785,"    A bangaren Junaid kuwa suna barin gidan yayi kwanciyarsa, duk ya rasa me ke masa dadi, har magrib yana daki ga wani xaxxabi da yake ji, sllh yayi ya dau makullin motarsa ya fita, gida ya nufa duk jikinsa a sanyaye, he regret ever meeting her, he regret helping her, he regret all that have happened, parking yayi kofar gidan ya kasa fitowa, ya hade kansa da steering, ya kusa minti sha biyar kafin ya fito jiki ba kwari ya shiga compound din, tafiya yake kamar bai son yi don bai ma san me xai fara ce ma Mumynsa ba, bai san ta inda xai fara ba, why did all this happen to him? Shi kuma irin tasa kaddarar kenan, shafa kansa yayi ranan da ya fara ganin Zahrah ya fado masa, murmushin takaici yayi, yayi saurin kauda tunanin, ido hudu yayi da Hadiza da ke tsaye sakale da jakarta alamar tafiya xata yi ga nikab a hannunta, Umma da Hajiya ma na tsaye balcony din, suna hangosa Umma tayi mata alamar da ta shiga parlor, da sauri ta shiga ta kullo kofa, girgixa Kai yayi nufi balcony din, Umma da Hajiya aka kafa masa ido da mamaki don a tunanin su gaishesu xai xo yi, ko kallonsu bai yi ba ya bude kofar ya shige parlon, Hajiya ta xaro ido tace ""Ikon Allah Meye haka Ahmad?"" Hadiza dake tsaye parlon ta xaro ido ganinsa, bai yi wata wata ba ya fincikota ya kai mata naushi a baki, wani kara tayi Umma da Hajiya da tuni suka shigo parlon suka shiga salati suna tambayar yana da hankali kuwa, ko sauraransu bai yi ba ya fixgota ya fito da ita tsakar gidan, dukanta ya shiga yi yana ball da ita kamar an aikosa, ta dinga ihu tana cewa a taimaketa, tuni 'yan matan gidan suka fiffito, Mumy ma ta fito, su Hajjo da aka diro daxu ma aka fito, Hajiya da ko ina na jikinta rawa yake ta dinga jan Junaid murya can kasa tana cewa ""In ma laifi tayi maka kayi hakuri Ahmad",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4786," Ka rufa mata asiri"" ko saurarenta bai yi ba bugunta kawai yake kamar an aikosa, a fusace Hajja ta karaso ta fixgoxa ta sauke masa mari tace ""Don uwar ka Amina dama shirin tafiya gidan ka nake yanxu, ban taba tunanin cewar da mahaukaci Muhammadu xai hada jikata ba, ita Humainahr ka sakar min, tsabar haukan naka ya girmama har gida kake xuwa jibgan mutane yanxu"" kokarin gudu Hadiza take ya wani fixgota ya kuma sauke mata mari, Abba ne ya shigo compound din daga masallaci, ya tsaya da mamaki yana kallon tsakar gidan, Junaid da ban da tafasa babu abinda xuciyarsa yake ya fara waige waigen inda xai ga Humainah, ganin bata compound din ya ja Hadiza har part din Mumy duk aka bi sa da ido ya shiga har parlor da ita, salati Umma ta dinga yi tana cewa anya Ahmad lafiyarsa kuwa, ku ceci 'yar mutane don Allah, fitowar Humainah kenan daga daki ya jefar mata da Hadiza nan gabanta yana kallonta sannan ya juya ya fice daga parlon, kallon mamaki Humainah ke mata, tuni duk aka shigo parlon, Abba kam dama part dinsa kawai ya nufa, Hadiza da ko ina na jikinta rawa yake ta mike da sauri xata fita, Humainah ta rikota tace ""Me ya kawo ki nan?"" Juyawa tayi tana waigen inda xata ga su Umma, Hajjo tace ""Ina kika santa?"" Hawaye ne ya cika idonta tace ""Ita ta ja min komai, ni ban santa ba",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4787,""" Hajjo tace ""yo ni daxu tare muka shigo gidan nan da ita, ita ce ma ta shigo min da kayana daga adai daita kuma tace min Ita 'yar wan Bilki ce, me ta maki?"" Kuka sosai Humainah ta fara ta durkushe gun tace ""Ita ce silar komai, ita ke xuwa gidana kullum",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4788,""" Salati Hajja ta saki tace ""Ita ta sa ya sake ki kenan?"" Humainah ta gyada kai hawaye na sauko mata, Hajja ta cakumo Hadiza tace ""Ni dama nasan ba yin kan jikana bane wannan, nasan baxai aikata haka a banxa ba, to ko ki fadi wanda ke tura ki gidan ta ko in xuba maki fetur yanxu in babbakaki"" juyawa Umma tayi ta fice daga parlon Hajiya ta bi bayanta da sauri, Hajja ta kwada mata mari tace ""Baxa kiyi magana ba"" Mumy da duk jikinta yayi sanyi ta karaso tace ""Ki yi hakuri Hajja ki sake ta",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4789,""" Wani kallo Hajja ta watsa mata tace ""Ke ja can dalla"" shaketa Hajja ta yi tace ""Baxa kiyi magana ba?"" Hadiza ta fashe da kuka tace ""Ni Umma ce da Hajiya suke tura ni"" salati Hajja ta saki tace ""Suke tura ki kije kiyi me?"" Shiru Hadiza tayi Hajja ta ja ta xuwa gun tv tana neman wayar wuta tace ""Toh xa ki ga ikon Allah idan ba ki bude baki kin ban labari ba"" juyawa Humainah tayi hawaye na bin kuncinta ta koma daki, Hadiza da tayi mugun tsorata jikinta na rawa tana hawaye tace ""Wllh tura ni suke in je in dinga xugata"" Hajja ta saketa tana tafa hannu tace ""Naga abinda ya isheni bai ishi Allah ba, dama su suka kashe ma jikata aure, to su ma na su na rawa yanxu, ina Muhammadu"" daga haka ta fice daga parlon kamar xata tashi, jigum Mumy tayi tana kallon Hadiza dake ta waige waige kamar munafuka, can kuma ta fice da gudu daga parlon",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4790," Tafiya kawai El-ameen ke yi a hankali, haka kawai gabansa ke faduwa ganin anguwar da ta nuna masa wai nan xa su bi, tafiya me nisa suka yi tace ""Here!"" Juyawa yayi da sauri yana kallonta yace ""Where?"" Nuna masa babban entrance din tayi tana bin ko ina da kallo ganin canji da dama tace ""there!"" Kasa daina kallonta yayi tace ""Just horn, sai ka sauke glass xan masu magana"" girgixa kai yayi yace ""Wai gidan sarautan nan?"" Kallonsa ta tsaya yi kafin tace ""Eh gidanmu ne!"" Dauke kai yayi can ya juyo yace ""Kina nufin ur father is a king?"" Bude motar ta shiga kokarin yi tace ""Yeah my father is a king"" danna horn yayi kamar yanda tace har lokacin idonsa na kanta, ita ko sai kalle kalle take fuskarta dauke da mamaki ganin changes da dama, wasu dogarai ne suka fito suna kallon motar, karasowa suka yi ta sauke glass tana kallonsu, ganin bata gane ko daya daga cikinsu ba ta bude motar ta fito tace ""Ku bude mana hanya"" daya daga cikinsu yace ""Daga ina?"" Fitowa El-ameen yayi yace ""Baki daga katsina"" bude masu hanyar aka yi, ya koma mota ita ma haka, ya ja motar ya shiga ciki, tafiya mai tsayi suka yi kafin su kai wani gate, kallon El-ameen tayi kamar xata yi magana sai kuma ta fasa, wasu guards suka karaso gun motar, sauke glass tayi daya daga cikinsu yace ""Daga ina?"" kallonsa kawai take don shi ma bata san sa ba, toh yaushe aka canxa guards din bakin gate kuma, a takaice tace ""Bude mana gate"" El-ameen yace ""Sorry, baki daga katsina, mai martaba na sane da xuwan mu"" komawa yayi aka bude gate din ya ja motar xuwa babban haraban palace din, juyowa tayi da sauri ta kallesa tace ""Everywhere looks strange"" kashe motar yayi yace ""How strange"" a hankali tace ""Naga changes da yawa ne""      *Captain Ahmad Junaid*?    _By Khaleesat Haiydar_???    74",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4791,"    Bude motar tayi ta sauka, shi ma ya sauko, har ta nufi kofar shiga fada sai kuma ta juyo tana kallonsa tace ""Ni xan bi ta baya, may be Abbana na tare da baki, you follow there"" girgixa kai yayi yace ""No i will wait out here"" tabe baki tayi ta juya ta dau wata hanyar daban ya bi ta da ido har ta bace masa, ajiyar xuciya ya sauke ya koma can inda wasu bishiya ke a jere ya ja daya daga fararen kujerun dake gun ya xauna, wayarsa ya ciro ya shiga kiran layin Junaid, bugu uku ya daga, El-ameen yace ""Amm muna bauchi Man"" Junaid dake xaune laptop gabansa yace ""Ohk, it's good"" Shiru El-ameen yayi kafin yace ""Guess what frnd?"" ajiye laptop din yyi a gefensa yace ""Not in the mood"" Murmushi El-ameen yayi yace ""Ohk Gudnyt"" katse wayar junaid ya jefar da wayar hannunsa ya mike ya fice daga dakin",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4792," A hankali Zahrah ta tura kofar ta shiga babban parlon da nan ne masaukin manyan baki a fadan, bbu kowa parlon, ta dinga bin parlon da kallo ganin shi ma ya canxa mata, hanyar da xai sada ta da bangaren Ummanta ta nufa da sauri, lokaci daya taji gabanta na faduwa, jakadiyar Umma ce mutum ta farko da ta fara haduwa da a hanya, wara manyan idonta tayi ta karasa da sauri tace ""Baaba na dawo, ina ummana, ina su Ummi",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4793,"!"" Wani kara jakadiyar tayi a gigice ta saki kayan hannunta ta juya da gudu ta bar gun tana salati, still Zahrah tayi ta bi ta da kallon mamaki, kan kace me sai ga ma'aikatan fadan sun bubbullo jin ihun jakadiya, sai dai duk wanda yayi tozali da ita sai ya bar gun a guje, duk ko ina ya hargitse, ita dai tana tsaye kamar warce aka dasa a gun cike da mamaki, a hankali ta shiga bin jikinta da kallo ko wani abu ne jikin nata, bata gama recover ba sai da yayanta ya shigo parlon taga yana mata wani kallo, da sauri ta nufesa ta ga ya juya ya bar gun, sosai jikinta yayi sanyi ta ji kafafuwanta sun kasa daukarta, Umma ce ta fito da stepmum dinta, sai dai ga mugun mamakinta sai gani tayi ita duk sun yi still a position dinsu suna kallonta ko kiftawa babu, Ummi ce ta shigo ita ma suna ido hudu ta fasa wani kara a rikice ta juya da gudu ta bar gun, juyawa Zahrah tayi da sauri hawaye cike idonta ta fita da gudu, a hankali Umma ta sulale gun ta fadi kasa a sume, rikicewa jakadiyar ta da sauran ma'aikatan dake gun suka yi suka yo kanta, Zahrah na fita dama inda ta hango El-ameen ta nufa tana isa gunsa ta xube gun ta fashe da kuka sosai tace ""Why is everybody running away from me, mene a jikina da suke gudu plss tell me"" shiru yayi yana kallonta, sai ya ji tausayinta, a hankali yace ""Bbu abinda ke jikin ki, they are just surprise ne",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4794,""" Girgixa kai tayi cikin kuka tace ""Noo, what are they surprise at, do I look new? Tell me plss, dukkansu guduna suke yi"" lumshe ido yayi yace ""Kila basu yi xaton ganin ki yanxu bane"" buda ido tayi tace ""Why is that?"" Takun da suka ji yasa su juyawa gaba daya, Mai martaba ne tafe da dogaransa a baya, mikewa tayi da sauri ta nufesa da sauri tace ""Abba!"" Kallonta kawae yake, ta fashe da kuka ta tafi da gudu ta rungumesa cikin kuka tace ""Abba ni ce pa Fatima"" daura fuskarsa yayi a kanta cikin sanyin murya yace ""Fatima!"" Rungumesa tayi sosai, hawaye na sakko mata tace ""Abba kila su Umma basu gane ni bane koh?"" Kasa ce mata komai yayi, El-ameen dai sai kallonsa yake yaji tausayinsa ba kadan ba, dago kai sarkin yayi yana kallonsa, mikewa yayi ya karasa inda suke ya sunkuyar da kai yace ""Barka dai mai martaba, ga Zahrah na maido gida, Allah ya kiyaye gaba"" kallonsa kawai sarkin yake, El-ameen yace ""Na bar ku lafiya"" juyawa Zahrah tayi tana kallonsa, Sarki ya taka ya isa har gabansa, hannunsa ya kama ya nufi fada da shi, tsaye duk occupant din masauratan suke ko wanne a tsorace, Mai martaba da har lokacin bai sake El-ameen ba ya nufi babban parlonsa da shi, Zahrah dai na biye da shi a baya kamar xata shige jikinsa ganin wani kallo da ake mata duk inda suka wuce, xaunawa sarki yayi ya nuna ma El-ameen kujera ya xauna, ya kusa minti biyar bai ce komai ba, Zahrah dake xaune kusa da Abban ta sai jiran jin me xai ce take, hawaye ne ya sakko idonta tunawa da tayi da irin kallon da ake mata, ta daura kanta kan kafar Abban nata muryarta na rawa tace ""Abba na canxa ne wai, me yasa ake guduna?"" Da kyar me martaba ya saita kansa, yana rike da hannunta yace ""Baki canja ba mamata"" kallon El-ameen yayi yace ""Bawan Allah, a ina ka ga Fatima?"" Shiru El-ameen yayi kamar baxae ce komai ba, sarki dai sai kallonsa yake, sunkuyar da kai yayi yace ""Bani na ganta ba ranka ya dade",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4795,""" Sarki yace ""Waye shi?"" Dago kai yayi yace ""Aminina ne, shi ne silar komai"" Sarki yace ""Kana da masaniyar inda ya ganta, kuma yana ina?"" El-ameen yace ""Ehh nasan inda ya ganta, yana katsina yanxu haka,!"" Sarki yace ""Ina ya ganta"" kallonta El-ameen yayi yaga yanda ta kafa masa ido tana jiran jin me xai ce, lumshe ido yayi ya bude ya kalli Sarkin yace ""Tana da matsala ne a lokacin"" sarkin yace ""Wani irin matsala?"" El-ameen yace ""Ehh toh, A lokacin ta samu matsalar kwakwalwa"" mikewa tayi tana kallon El-ameen, sarkin ma kallonsa yake ko kiftawa bai yi, da kyar yace ""Matsalar kwakwalwa?"" El-ameen ya gyada kai yace ""ehh, Ban mancewa dawowarsa Egypt kenan ya taso xae xo guna da yamma ya ganta gefen titi a halin Hauka",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4796,""" Labarin yanda Junaid ya ganta, da irin tausayinta da yaji El-ameen ya shiga ba sarkin, bai boye masa komai ba har lokacin da junaid din ya nemi shi ma ya taimaka ya nuna shi bbu ruwansa, da yanda dai ya amince daga karshe, kuma bbu abinda ya rage tun daga hidimar da Junaid yayi da ita na Magani abinci sutura, nemo me kula da ita da yayi, har da irin matsalar da ya shiga gun iyayensa ta dalilin ta, da challenges din rayuwa da ya dinga fuskanta, duk da haka kuma bai taba gujenta ba, bai kuma fasa yi mata duk abubuwan da ya dace ba, har gidansu da ya kaita da niyar aurenta lokacin da iyayensa suka takurasa yayi aure, da dai yanda abubuwa suka gudana a lokacin, hatsarin da suka yi da ya maido mata da hankali sai dai kuma tayi loosing memory, da aurensa da Humainah da sakinta da yayi kan Zahrahn, kai bbu abinda ya boye ma sarkin har xuwansu bauchi sai dai bai fadi tijaran da Zaharar tayi masa ba, rike kai sarkin yayi don tuni idonsa ya canxa launi, Zahrah kam hawaye ne kawai ke saukowa idonta jikinta yayi mugun sanyi, tuni ta kasa ci gaba da tsayuwa ta durkushe wajen ta fashe da kuka sosai, da kyar sarkin ya iya dago kansa daga karshe, ya goge idonsa da Handkerchief din hannunsa cike da karfin hali yace ""Shekara daya da watanni biyar kenan rabon mu da fatima, tun da suka yi hatsari a hanyar Kano, and",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4797,""" Kasa ci gaba yayi ya mike yace ""Gobe da safe xa mu tafi katsinan"" daga haka ya dau hanyar da xai sada sa da Bedroom dinsa, kallon El-ameen kawae take, can ta mike a hankali ta isa gabansa ta durkusa wasu sabbin hawayen na sauko mata cikin sanyin murya tace ""Will he ever forgive me?"" Kallonta El-ameen yake, yayi murmushi bai ce komai ba, ta fashe da kuka sosai tace ""Don Allah ka gaya min xae iya yafe min",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4798,""" Saukowa El-ameen yayi yace ""He will in'sha Allah"" tana share hawayen da ya ki tsaya mata tace ""toh Meye sunansa?"" Yana kallon kwayar idonta yace *Captain Ahmad Junaid* a hankali tace ""Ahmad Junaid"" gyada mata kai yayi yana murmushi ta sauke idonta kasa",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4799,    *Captain Ahmad Junaid*?    _By Khaleesat Haiydar_???    75,News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4800,"    Washegari da ya kasance litinin misalin karfe takwas na safe Zahrah ta fito daga part din mai martaba bayan ya bata umarnin da ta tafi ta gaida Ummanta da stepmum dinta kilishi, bata yarda ta kwana ko ina ba sai gun sa tunda shi kadai ne bai gujeta ba, kuma ga bakin da suka dinga tururuwan xuwa ganinta tun a daren jiyan hakan yasa tayi xamanta gun Abbanta, a nan part din nasa tayi shiryawarta ta saka kayan da jakadiyar Umma ta kawo mata da safen, bangaren Ummanta ta nufa fuskarta rufe da hular alkyabbar jikinta don bata son kallon da ake mata, xuciyarta fal tunanin Junaid ta dinga tafiya a hankali, ta rasa dalilin da ya tsaya mata a rai haka, har mafarkinsa sae da tayi daren jiya, gashi ko ganesa ta tabbatar baxa tayi a hanya ba da xa su hadu, bata damu da mutanen da ta dinga wucewa ba wasu na gaisheta wasu na mata sannu da xuwa har ta iso bangaren Umma, xaune ta sameta parlor ga baki da dama xaxxaune parlon, da ganinta kasan har lokacin bata yi recover daga shock din jiya ba, a sanyaye Zahrah ta karasa har tsakar parlon ta duka ta gaida mutanen dake ta kallonta ko wannensu ya amsa mata cike da fara'a, karasawa tayi gaban Ummanta ita ma ta gaisheta, amsa mata tayi cikin sanyin murya tana kallonta, kasa ci gaba da tsayawa gun Zahrah tayi, ganin Umma taki sakewa da ita, ta mike kawai ta fice hawaye cike idonta, bangaren Kilishi ta nufa nan ma baki ta samu fal a parlon, ba laifi kilishi ta ja ta jikinta hawaye na sakko mata tace ""Sannu Zahrah, Allah ubangiji ya kara mana tsawon rai mai amfani",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4801,""" Rungumeta Zahrah tayi tana kuka, nan ta dinga lallashinta tace ""Gode ma Allah xatayi da bawan Allahn da ta dalilin sa ta dawo gida yanxu"" jikinta ya kuma yin sanyi sosai ta ji banda taga junaid bbu abinda ke damunta yanxu, mikewa tayi tana share hawayen ta, Ummi ta gani tsaye ita ma tana hawayen, da sauri ummin ta karaso ta rungumeta tace ""I missed you sweet sis",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
4802,""" Zahrah bata iya cewa komai ba sae hawaye, janye jikinta tayi ta fita daga parlon, a hanya ta hadu da yayanta tana ganinsa xata canxa hanya ya janyota ya rungumeta, rufe fuskarta tayi a kirjinsa, a sanyaye yace ""Welcome back Lil sis, ba gudun ki muke ba, it's just",News2021-01-02 ,GIDANLABARAI.BLOGSPOT
